,"('Meat & Cheese', 'Cold Drinks')","('Meat & Cheese', 'Hot Drinks')","('Snack Bars', 'Cold Drinks')","('Snack Bars', 'Hot Drinks')","('Fruit & Nuts', 'Cold Drinks')","('Fruit & Nuts', 'Hot Drinks')","('Popcorn & Chips', 'Cold Drinks')","('Popcorn & Chips', 'Hot Drinks')"
206,13.78675,,6.625168831168832,1.641422459893048,3.763827751196173,,6.573109354413703,1.3773723443223442
207,12.997375,,6.375224489795919,2.392741702741703,3.5668686868686867,,6.122540792540794,1.957090909090909
208,12.909666666666665,,6.336318059299192,1.822918201915991,3.5346081504702203,,6.062290345313603,1.5906366359806523
209,9.522358974358974,,5.644119047619048,1.7965909878165314,3.4736635780470424,,5.872463768115942,1.5462121263243134
210,12.909666666666665,,6.336318059299192,1.91750138427464,3.5346081504702203,,6.062290345313603,1.6399025641025642
211,25.014666666666667,,7.831252747252747,1.91750138427464,3.957219662058372,,7.235416666666667,1.6399025641025642
212,3.611333333333333,,9.24809523809524,3.349010673234811,3.8215,,6.889288888888888,2.636608187134503
213,25.014666666666667,,7.831252747252747,1.425313852813853,3.957219662058372,,7.235416666666667,1.3046273036712257
214,23.61133333333333,,7.581428571428572,1.94286353181702,3.7738809523809516,,6.667066666666666,1.6617731858305629
215,25.014666666666667,,7.831252747252747,1.94286353181702,3.957219662058372,,7.235416666666667,1.6617731858305629
216,3.2184,,9.127809523809523,4.894448051948052,3.7274468085106394,,6.668263888888887,
217,3.78675,,9.291835497835498,4.894448051948052,3.8547368421052632,,6.9771497584541065,
218,3.984643356643357,,3.1724195804195805,4.894448051948052,2.5615308254963423,,3.431926634085554,
219,3.461611111111111,,2.8432057860838347,4.894448051948052,2.4568255346011205,,3.2073806926541852,
220,3.984643356643357,,3.1724195804195805,4.894448051948052,2.5615308254963423,,3.431926634085554,
221,3.110142857142857,,9.087714285714286,1.6521554460365433,3.6952,,6.600603174603174,
222,3.110142857142857,,9.087714285714286,1.4855501947141383,3.6952,,6.600603174603174,
223,3.1973063938618926,,2.0660521596051007,2.2020979451212006,1.7750670179860235,,2.2244572447700763,
224,3.1398476190476194,,2.028037244237244,1.7669094673442498,1.7565826596271243,,2.1908488612836443,
225,3.8382857142857145,,9.167219662058372,2.7792051282051276,3.6306666666666665,,6.211746031746031,
226,4.138999999999999,,9.223415435139573,2.1304213075060536,3.671941176470588,,6.338362573099415,
227,10.454,,9.615380952380953,2.133569078947368,3.9394,,7.534888888888888,
228,8.400547619047616,,4.7940507936507935,2.233401782895627,3.3662307692307687,,5.369,
229,2.4075603782182724,,2.259524062010806,2.233401782895627,2.2755347281636458,,3.039548854604956,
230,34.13466666666666,,6.596380952380952,3.931153530377668,4.157826086956521,,8.480833333333333,
231,37.468,,7.263047619047619,1.698285747560862,4.197351778656127,,8.632348484848485,
232,6.572521303258145,,4.48531746031746,2.2719327246102163,3.140328330206379,,4.656538461538462,
233,10.662,,5.531719516181758,2.2719327246102163,3.52182913165266,,6.0372527472527455,
234,3.6024097593582893,,3.2204277864992146,,2.5011533538146438,,3.3688351648351653,
235,7.083090909090909,,4.850375,,3.250036036036036,,5.104753246753246,
236,2.0437832102537983,,1.9781228146107943,,1.819808441558441,,2.17213492063492,
237,2.7465325077399383,,2.2572969187675067,,2.0332787350646786,,2.5959504824443846,
238,3.6880209721628487,,2.7002025350412446,,2.3545102184637066,,3.1809682539682536,
239,2.9957618657618656,,2.2554444444444437,,1.8507517489943892,,2.348805675805676,
240,2.16440350877193,,2.0904761904761906,,1.9001729323308267,,2.272903846153846,
241,2.8560125313283207,,2.553193473193473,,2.194273862102809,,2.743406593406593,
242,2.0192341269841267,,1.9778832218506133,,1.8254436090225559,,2.170744810744811,
243,2.8965053763440864,,2.554148550724637,,2.2148992281303603,,2.782084322211364,
244,1.8482580971659919,,1.88896571720962,,1.7695418719211822,,2.062157583342815,
245,2.167553241392251,,2.063392156862745,,1.870583333333333,,2.2350109890109886,
246,1.262246963562753,,7.950310041749067,,2.3178089424187425,,3.7112254901960786,
247,3.3269,,2.5347591362126245,,2.5014944275582573,,3.2882049319727886,
248,2.8246438152011932,,1.922105341467044,,1.9107166597424177,,2.3649160353230707,
249,4.264771856495995,,2.343330257947949,,2.270536974789916,,2.92874269005848,
250,1.996813071895425,,1.5205218869924575,,1.3716826416903811,,1.6412925618034273,
251,2.4347577013150783,,1.7458227548313754,,1.535834243807528,,1.8819900687547744,
252,4.898598930481283,,4.575549450549451,,2.9580727180269517,,5.405399999999998,
253,5.2055686274509805,,4.257978021978022,,2.5601374953548857,,5.084375,
254,1.7404848484848483,,1.6550130647130643,,1.3301264327070776,,1.8110847283577465,
255,5.6065210084033605,,4.351102445941156,,2.7367808519982435,,5.197142857142857,
256,3.522203463203464,,4.456962148962148,,2.346138716356108,,5.029761904761903,
257,2.8540074696545283,,2.907601665453958,,2.137658834627028,,3.2251544566544568,
258,2.7049667519181577,,2.691214640198511,,2.040546531267593,,3.1183921961360985,
259,2.8540074696545283,,2.907601665453958,,2.137658834627028,,3.2251544566544568,
260,3.931708978328173,,4.375073260073259,,2.5641545893719804,,5.160454545454545,
261,4.286235294117647,,4.462781593406594,,2.726859903381642,,5.26603448275862,
262,3.2501654135338343,,3.9508611388611374,,2.1627144535840186,,4.85,
263,3.3239495798319325,,4.159175824175824,,2.2160408942815413,,4.910510204081632,
264,3.3071428571428565,,3.977357642357643,,2.2010258792665263,,4.879740973312401,
265,3.2681312741312736,,3.9593661893661896,,2.1749173521347442,,4.8595248868778285,
266,4.088117647058824,,4.416347769877182,,2.638999033816425,,5.2098387096774195,
267,3.4170740037950664,,4.199656593406593,,2.2762913415087325,,4.956333333333333,
268,3.3239495798319325,,4.159175824175824,,2.2160408942815413,,4.910510204081632,
269,4.286235294117647,,4.462781593406594,,2.726859903381642,,5.26603448275862,
270,3.4170740037950664,,4.199656593406593,,2.2762913415087325,,4.956333333333333,
271,3.3239495798319325,,4.159175824175824,,2.2160408942815413,,4.910510204081632,
272,3.2501654135338343,,3.9508611388611374,,2.1627144535840186,,4.85,
273,3.3239495798319325,,4.159175824175824,,2.2160408942815413,,4.910510204081632,
274,5.7775606060606055,,4.906028815628815,,3.2232220496894413,,5.576515151515151,
275,4.124882352941176,,4.916347769877182,,2.6716787723785167,,5.2794039270687225,
276,5.7775606060606055,,4.906028815628815,,3.2232220496894413,,5.576515151515151,
277,4.1059429590017835,,4.638569992099403,,2.654872049689441,,5.243172043010752,
278,5.7775606060606055,,4.906028815628815,,3.2232220496894413,,5.576515151515151,
279,3.6915,,4.789504154382203,,2.4506537723785167,,5.129302059496567,
280,4.323,,4.962781593406594,,2.759539641943734,,5.335599700149925,
281,2.8540074696545283,,2.907601665453958,,2.137658834627028,,3.2251544566544568,
282,2.7049667519181577,,2.691214640198511,,2.040546531267593,,3.1183921961360985,
283,2.8540074696545283,,2.907601665453958,,2.137658834627028,,3.2251544566544568,
284,3.5745555555555555,,4.747497502497502,,2.3829930580928025,,5.080662778366913,
285,3.5745555555555555,,4.747497502497502,,2.3829930580928025,,5.080662778366913,
286,2.62259679144385,,1.9858451612903227,,1.5466386195042845,,2.3345705543300364,
287,2.593589915966387,,1.9557779886148008,,1.5259200231816863,,2.3141230520173623,
288,4.408076923076923,,4.922192307692309,,2.8061359152356595,,4.965120772946858,
289,4.761363636363637,,4.982335164835165,,2.9327524565890433,,5.039965217391304,
290,15.094999999999995,,5.409665991902834,,4.129278772378516,,5.6083152173913025,
291,5.850601503759399,,3.988763736263736,,3.1515889328063236,,4.7915123152709365,
292,2.339056787932564,,2.177325825825826,,1.8866814615201712,,2.6747551371596314,
293,2.5854285714285714,,4.9774707645295875,,4.7710840188014085,,6.168516483516482,
294,2.602235294117647,,5.159288946347769,,4.786099033816424,,6.199285714285714,
295,3.645363408521303,,3.657978021978022,,2.4391273943447858,,4.378030172413792,
296,7.006646464646464,,4.270681818181818,,3.4392498554077497,,4.421881091617934,
297,2.2557883220805204,,2.813681578947368,,1.9334224664224664,,2.7833186274509805,
298,3.699826254826255,,3.7921160376126415,,2.6236919861747445,,3.903428571428572,
299,1.7785514705882348,,1.989337955277805,,1.5876607142857142,,2.083805793322374,
300,2.4705844645550528,,2.267451127819549,,1.9571401931401933,,2.4301022727272725,
301,3.2625374625374617,,2.6477327188940096,,2.3124295230053744,,2.929589501149604,
302,2.259523809523809,,2.063015716904744,,1.5827292822120411,,2.1814334494773524,
303,1.8009756555563008,,2.072152390780874,,1.5825701754385963,,2.203281978842468,
304,2.1520980392156863,,2.431244942421413,,1.7605926175501647,,2.651940476190476,
305,1.7513088235294116,,1.9843850267379681,,1.5700178571428571,,2.0857825013969085,
306,2.243615384615385,,2.446942606829966,,1.8169127680311887,,2.6887071881606763,
307,1.58687537993921,,1.8936717893679207,,1.4395292826396389,,2.0285056746532155,
308,1.7973421713934048,,2.0551461988304096,,1.5630944170771757,,2.2026526082130964,
309,1.8349732142857145,,3.861696007696008,,1.608204991087344,,2.5681172535903998,
310,2.9527777777777784,,2.482456535334584,,1.98768874853114,,3.707197159565581,
311,2.548863777089783,,1.829363324847196,,1.4290831717302306,,2.52095771513682,
312,3.871645119586297,,2.2643924963924973,,1.8365789883874988,,3.2794592413236483,
313,1.6675249857061174,,1.4680000000000002,,1.1883808428793965,,1.7106062158522968,
314,1.9133275862068964,,1.6575595533824097,,1.2464039215686271,,2.114251458762737,
315,4.296904761904761,,9.059845559845561,,2.9232341269841267,,5.405399999999998,
316,4.721378446115288,,8.891233766233764,,2.6306197478991598,,5.084375,
317,1.6200608705020472,,2.248626743626743,,1.373448695151535,,1.8110847283577465,
318,5.075904761904762,,8.948642857142856,,2.729678571428571,,5.197142857142857,
319,3.0745536465216867,,9.321111111111113,,2.578576203208556,,5.029761904761903,
320,2.6452461911007967,,5.146557919621749,,2.233618367531411,,3.2251544566544568,
321,2.517033468559837,,4.883075421472936,,2.155982226570462,,3.1183921961360985,
322,2.6452461911007967,,5.146557919621749,,2.233618367531411,,3.2251544566544568,
323,3.454904761904761,,8.938476190476191,,2.709392857142857,,5.160454545454545,
324,3.770654761904761,,8.993240418118468,,2.8025172811059904,,5.26603448275862,
325,2.8285228724763605,,8.4146875,,2.4395833333333328,,4.85,
326,2.893571428571428,,8.791241217798595,,2.4829726890756296,,4.910510204081632,
327,2.88249723145072,,8.434098360655737,,2.4670996732026143,,4.879740973312401,
328,2.8455674068893164,,8.42095238095238,,2.4484093291404614,,4.8595248868778285,
329,3.595238095238095,,8.964584717607973,,2.753133116883117,,5.2098387096774195,
330,2.9812797619047617,,8.8203007518797,,2.525125379939209,,4.956333333333333,
331,2.893571428571428,,8.791241217798595,,2.4829726890756296,,4.910510204081632,
332,3.770654761904761,,8.993240418118468,,2.8025172811059904,,5.26603448275862,
333,2.9812797619047617,,8.8203007518797,,2.525125379939209,,4.956333333333333,
334,2.893571428571428,,8.791241217798595,,2.4829726890756296,,4.910510204081632,
335,2.8285228724763605,,8.4146875,,2.4395833333333328,,4.85,
336,2.893571428571428,,8.791241217798595,,2.4829726890756296,,4.910510204081632,
337,5.010185830429732,,9.59627450980392,,3.0569852941176467,,5.576515151515151,
338,3.6190476190476186,,10.107441860465118,,2.787765151515152,,5.2794039270687225,
339,5.010185830429732,,9.59627450980392,,3.0569852941176467,,5.576515151515151,
340,3.606852497096399,,9.440775193798448,,2.7699398395721926,,5.243172043010752,
341,5.010185830429732,,9.59627450980392,,3.0569852941176467,,5.576515151515151,
342,3.226114285714286,,10.0252,,2.653810606060606,,5.129302059496567,
343,3.794464285714285,,10.136097560975609,,2.8371493157380248,,5.335599700149925,
344,2.6452461911007967,,5.146557919621749,,2.233618367531411,,3.2251544566544568,
345,2.517033468559837,,4.883075421472936,,2.155982226570462,,3.1183921961360985,
346,2.6452461911007967,,5.146557919621749,,2.233618367531411,,3.2251544566544568,
347,3.1178571428571424,,9.996603773584905,,2.6097524665257215,,5.080662778366913,
348,3.1178571428571424,,9.996603773584905,,2.6097524665257215,,5.080662778366913,
349,2.53844070961718,,3.918992736077482,,1.613676227247656,,2.3345705543300364,
350,2.5122535014005605,,3.8872266009852217,,1.5971003590056223,,2.3141230520173623,
351,3.9267857142857143,,7.5576923076923075,,2.8208450888192274,,4.965120772946858,
352,4.2275,,7.592702702702702,,2.8853661616161617,,5.039965217391304,
353,10.5425,,7.812142857142858,,3.3531439393939397,,5.6083152173913025,
354,5.142282608695651,,4.623636363636363,,2.8968313823857303,,4.7915123152709365,
355,2.112179245283019,,3.2529146306409884,,1.9657125097125097,,2.6747551371596314,
356,27.44083056478405,,8.991538461538461,,3.5505555555555555,,6.168516483516482,
357,27.45190476190476,,9.34868131868132,,3.5664285714285717,,6.199285714285714,
358,3.3142562929061783,,4.4322727272727285,,2.541511689291101,,4.378030172413792,
359,5.846136363636362,,7.111060931899642,,3.0005405405405403,,4.421881091617934,
360,2.026865196078432,,3.783157894736842,,2.0743948604586904,,2.7833186274509805,
361,3.2659444444444437,,6.5115,,2.6128612440191388,,3.903428571428572,
362,1.6913492822966505,,2.2715272476332196,,1.709905072463768,,2.083805793322374,
363,2.3296806117858746,,2.6475984825984824,,1.9646769624237648,,2.4301022727272725,
364,3.024031746031746,,3.535311355311355,,2.238329778925868,,2.929589501149604,
365,2.138780288909599,,2.9189845722300136,,1.6209589430177664,,2.1814334494773524,
366,1.7052022590412683,,2.5783549783549784,,1.737107569306093,,2.203281978842468,
367,2.0155544794188858,,3.661833333333333,,1.9288153846153848,,2.651940476190476,
368,1.6628721804511282,,2.2904715447154467,,1.702591914569031,,2.0857825013969085,
369,2.103029185867896,,3.658571428571429,,1.9654889253486467,,2.6887071881606763,
370,1.5054333656539538,,2.313189130875496,,1.6151425217974515,,2.0285056746532155,
371,1.7101879699248117,,2.6439194139194138,,1.7196095455906777,,2.2026526082130964,
372,1.6801738261738255,,6.20025,,1.8326695668241264,,2.5681172535903998,
373,2.7524,,2.554644444444444,,2.1437680572851807,,3.707197159565581,
374,2.411444935649372,,4.273884195538681,,1.5817032753874858,,2.52095771513682,
375,3.704122447425533,,13.879582655826557,,1.9516732542819497,,3.2794592413236483,
376,1.6104722904722906,,2.3451387768349794,,1.2372567568706436,,1.7106062158522968,
377,1.8430137568537424,,4.26503195317546,,1.3321848052334224,,2.114251458762737,
